antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'27211', '67211'})","frozenset({'99111', '62501'})",0.006443158239598122,0.02915802118597794,0.00578792180845255,0.8983050847457628,30.80816352440805,1.0,0.00560005206399774,9.54661279167122,0.9738155182353989,0.19413919413919414,0.8952508055137176,0.5484034787024694
"frozenset({'25711', '99111'})","frozenset({'33111', '27211'})",0.01594408649120891,0.005569509664737359,0.002730151796439882,0.1712328767123288,30.744695138329313,1.0,0.0026413510526316856,1.199891335445854,0.9831494839640439,0.14534883720930233,0.16659119833678837,0.3307144775718507
"frozenset({'33111', '27211'})","frozenset({'25711', '99111'})",0.005569509664737359,0.01594408649120891,0.002730151796439882,0.4901960784313726,30.74469513832931,1.0,0.0026413510526316856,1.9302635226518596,0.9728925982868438,0.14534883720930233,0.48193602155100196,0.3307144775718507
"frozenset({'99111', '62501'})","frozenset({'43413', '67211'})",0.02915802118597794,0.0029485639401550727,0.002620945724582287,0.08988764044943821,30.485226799833544,1.0,0.002534971434747035,1.09552565196699,0.996245781777278,0.08888888888888889,0.08719618002141356,0.4893882646691636
"frozenset({'43413', '67211'})","frozenset({'99111', '62501'})",0.0029485639401550727,0.02915802118597794,0.002620945724582287,0.888888888888889,30.485226799833544,1.0,0.002534971434747035,8.737577809326202,0.9700575027382257,0.08888888888888889,0.885551806024247,0.4893882646691636
"frozenset({'27211', '23322'})","frozenset({'23312', '99111'})",0.009828546467183575,0.010592988970186743,0.0031669760838702633,0.32222222222222224,30.4184421534937,1.0,0.00306286239955042,1.459780835945626,0.9767249936297981,0.18354430379746836,0.31496566102526374,0.31059564719358534
"frozenset({'23312', '99111'})","frozenset({'27211', '23322'})",0.010592988970186743,0.009828546467183575,0.0031669760838702633,0.29896907216494845,30.4184421534937,1.0,0.00306286239955042,1.412450455774753,0.9774796376646114,0.18354430379746836,0.2920105651058159,0.31059564719358534
"frozenset({'27211', '23322'})","frozenset({'23313', '99111'})",0.009828546467183575,0.008408867533034837,0.0025117396527246914,0.25555555555555554,30.391197691197686,1.0,0.002429092707439867,1.3319880883884607,0.976695230194542,0.1597222222222222,0.24924253548702888,0.2771284271284271
"frozenset({'23313', '99111'})","frozenset({'27211', '23322'})",0.008408867533034837,0.009828546467183575,0.0025117396527246914,0.29870129870129863,30.391197691197686,1.0,0.002429092707439867,1.4119111467042011,0.9752968779927217,0.1597222222222222,0.29174013369447355,0.2771284271284271
frozenset({'25711'}),"frozenset({'33111', '27211'})",0.018128207928360816,0.005569509664737359,0.003057770012012668,0.16867469879518074,30.285376801322943,1.0,0.002956804782751294,1.1961989956206782,0.984834040389596,0.14814814814814814,0.16401869282533166,0.358847153319159
"frozenset({'33111', '27211'})",frozenset({'25711'}),0.005569509664737359,0.018128207928360816,0.003057770012012668,0.5490196078431373,30.285376801322943,1.0,0.002956804782751294,2.1771939737240698,0.9723965360358947,0.14814814814814814,0.5406931986452684,0.358847153319159
"frozenset({'67211', '99111'})","frozenset({'27211', '62501'})",0.027847548323686796,0.006879982527028503,0.00578792180845255,0.207843137254902,30.209835045129168,1.0,0.0055963311625650035,1.253691111166375,0.9945952361775815,0.20000000000000004,0.20235535604169094,0.5245564892623716
"frozenset({'27211', '62501'})","frozenset({'67211', '99111'})",0.006879982527028503,0.027847548323686796,0.00578792180845255,0.8412698412698413,30.209835045129164,1.0,0.0055963311625650035,6.124560445560774,0.9735965243515319,0.20000000000000004,0.8367229764668542,0.5245564892623716
"frozenset({'67211', '43412'})","frozenset({'99111', '62501'})",0.004259036802446216,0.02915802118597794,0.0037130064431582397,0.8717948717948719,29.898972438298284,1.0,0.0035888213578406532,7.572567434749379,0.9706882314232997,0.12500000000000003,0.8679443915664389,0.4995678478824547
"frozenset({'99111', '62501'})","frozenset({'67211', '43412'})",0.02915802118597794,0.004259036802446216,0.0037130064431582397,0.12734082397003746,29.89897243829828,1.0,0.0035888213578406532,1.141042219629815,0.9955832726791504,0.12500000000000003,0.1236082392074614,0.4995678478824547
frozenset({'43417'}),"frozenset({'43414', '43413', '99700'})",0.011248225401332313,0.008518073604892432,0.002839357868297477,0.2524271844660194,29.63430420711974,1.0,0.0027435446564045077,1.3262680314116373,0.9772476253589574,0.16774193548387098,0.24600459611800196,0.2928802588996764
"frozenset({'43414', '43413', '99700'})",frozenset({'43417'}),0.008518073604892432,0.011248225401332313,0.002839357868297477,0.3333333333333333,29.63430420711974,1.0,0.0027435446564045077,1.4831276618980014,0.9745566692367,0.16774193548387098,0.3257492084529858,0.2928802588996764
