antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'27211'}),frozenset({'23321'}),0.00261172373766686,0.006577674598568389,0.0046430644225188625,1.777777777777778,270.27450980392155,1.0,0.004625885353631133,inf,0.9989089322083211,1.0212765957446808,1.7829276209023046,1.2418300653594772
frozenset({'71109'}),frozenset({'71101'}),0.0033855678080866704,0.0029986457728767655,0.0027084542464693366,0.8000000000000002,266.78709677419357,1.0,0.00269830212787283,4.98500677113562,0.9996360283412599,0.736842105263158,0.7993984670612206,0.8516129032258066
frozenset({'71101'}),frozenset({'71109'}),0.0029986457728767655,0.0033855678080866704,0.0027084542464693366,0.903225806451613,266.78709677419357,1.0,0.00269830212787283,10.298349132649781,0.9992480838265257,0.736842105263158,0.9028970578566219,0.8516129032258066
frozenset({'23324'}),frozenset({'23311'}),0.0030953762816792415,0.003869220352099052,0.003192106790481718,1.03125,266.5265625,1.0,0.0031801300975752398,inf,0.9993413663120629,0.8461538461538461,1.0313713827927753,0.928125
frozenset({'23311'}),frozenset({'23324'}),0.003869220352099052,0.0030953762816792415,0.003192106790481718,0.825,266.5265625,1.0,0.0031801300975752398,5.696597849818975,1.0001177045263274,0.8461538461538461,0.8244566272074519,0.928125
frozenset({'23321'}),frozenset({'23323'}),0.006577674598568389,0.004546333913716386,0.007158057651383247,1.0882352941176472,239.36545682102633,1.0,0.007128153346282385,inf,1.0024158530487646,1.8048780487804879,1.08863827330563,1.3313516896120152
frozenset({'23323'}),frozenset({'23321'}),0.004546333913716386,0.006577674598568389,0.007158057651383247,1.574468085106383,239.36545682102627,1.0,0.007128153346282385,inf,1.0003703051997679,1.8048780487804879,1.5782717686299697,1.3313516896120152
frozenset({'23324'}),frozenset({'99111'}),0.0030953762816792415,0.009479589862642678,0.006964596633778294,2.25,237.35204081632654,1.0,0.006935253736157423,inf,0.9988787545550596,1.2413793103448276,2.261962890625,1.4923469387755102
frozenset({'99111'}),frozenset({'23324'}),0.009479589862642678,0.0030953762816792415,0.006964596633778294,0.7346938775510203,237.3520408163265,1.0,0.006935253736157423,3.7575635817075157,1.0053168402777777,1.2413793103448276,0.7338701053873907,1.4923469387755102
frozenset({'23324'}),frozenset({'23321'}),0.0030953762816792415,0.006577674598568389,0.004739794931321339,1.53125,232.79503676470588,1.0,0.004719434553380327,inf,0.9987960252993106,0.9607843137254901,1.5347675267770204,1.1259191176470589
frozenset({'23321'}),frozenset({'23324'}),0.006577674598568389,0.0030953762816792415,0.004739794931321339,0.7205882352941176,232.79503676470588,1.0,0.004719434553380327,3.5678691796234636,1.0022971603441768,0.9607843137254901,0.719720665289209,1.1259191176470589
"frozenset({'23324', '99111'})",frozenset({'27211'}),0.006964596633778294,0.00261172373766686,0.004159411878506481,0.5972222222222223,228.6697530864198,1.0,0.004141222276154767,2.476274341065104,1.0026096529977029,0.767857142857143,0.5961675233569328,1.0949074074074074
frozenset({'27211'}),"frozenset({'23324', '99111'})",0.00261172373766686,0.006964596633778294,0.004159411878506481,1.5925925925925928,228.66975308641977,1.0,0.004141222276154767,inf,0.9982339925976548,0.767857142857143,1.5967487066259713,1.0949074074074074
"frozenset({'43414', '43412'})",frozenset({'49211'}),0.00261172373766686,0.006190752563358483,0.0036757593344940993,1.4074074074074074,227.3402777777778,1.0,0.003659590799070354,inf,0.9982083518368222,0.7169811320754716,1.4099452771829646,1.0005787037037037
frozenset({'49211'}),"frozenset({'43414', '43412'})",0.006190752563358483,0.00261172373766686,0.0036757593344940993,0.5937499999999999,227.34027777777774,1.0,0.003659590799070354,2.4551096031072808,1.0018032232615801,0.7169811320754716,0.5926862089031131,1.0005787037037037
frozenset({'23321'}),frozenset({'23322'}),0.006577674598568389,0.011027278003482298,0.016153994970013543,2.4558823529411766,222.70975232198145,1.0,0.016081461123598685,inf,1.0021013474511542,11.133333333333336,2.4721157829328915,1.9603973168214655
frozenset({'23322'}),frozenset({'23321'}),0.011027278003482298,0.006577674598568389,0.016153994970013543,1.4649122807017545,222.70975232198143,1.0,0.016081461123598685,inf,1.006610019397824,11.133333333333336,1.4679905703889715,1.9603973168214655
frozenset({'23311'}),frozenset({'23323'}),0.003869220352099052,0.004546333913716386,0.003869220352099052,1.0,219.95744680851064,1.0,0.003851629584392663,inf,0.9993202563604584,0.8510638297872343,1.0,0.925531914893617
frozenset({'23323'}),frozenset({'23311'}),0.004546333913716386,0.003869220352099052,0.003869220352099052,0.851063829787234,219.95744680851064,1.0,0.003851629584392663,6.688306663350192,1.0,0.8510638297872343,0.8504853245620922,0.925531914893617
frozenset({'27211'}),"frozenset({'99111', '23312'})",0.00261172373766686,0.006190752563358483,0.003482298316889147,1.3333333333333333,215.375,1.0,0.0034661297814654016,inf,0.9979633401221996,0.6545454545454545,1.3354097722406073,0.9479166666666666
"frozenset({'99111', '23312'})",frozenset({'27211'}),0.006190752563358483,0.00261172373766686,0.003482298316889147,0.5625,215.375,1.0,0.0034661297814654016,2.2797446314567615,1.0015573291804554,0.6545454545454545,0.5613543788187373,0.9479166666666666
frozenset({'27211'}),"frozenset({'99111', '23323'})",0.00261172373766686,0.007931901721803056,0.00444960340491391,1.7037037037037037,214.79132791327913,1.0,0.004428887468902236,inf,0.9979506900608468,0.7301587301587301,1.7093300398682614,1.1323396567299007
"frozenset({'99111', '23323'})",frozenset({'27211'}),0.007931901721803056,0.00261172373766686,0.00444960340491391,0.5609756097560975,214.7913279132791,1.0,0.004428887468902236,2.271828851486425,1.0033024147052838,0.7301587301587301,0.5598259968634018,1.1323396567299007
"frozenset({'23313', '23323'})",frozenset({'23312'}),0.005126716966531244,0.0030953762816792415,0.0033855678080866704,0.660377358490566,213.3431603773585,1.0,0.003369698689985587,2.9353302809483885,1.000441697340093,0.7000000000000001,0.659322834472683,0.8770636792452831
frozenset({'23312'}),"frozenset({'23313', '23323'})",0.0030953762816792415,0.005126716966531244,0.0033855678080866704,1.09375,213.3431603773585,1.0,0.003369698689985587,inf,0.9984031493443486,0.7000000000000001,1.0942331064657267,0.8770636792452831
frozenset({'27211'}),"frozenset({'23112', '99111'})",0.00261172373766686,0.004546333913716386,0.0025149932288643837,0.962962962962963,211.81087470449174,1.0,0.002503119460662571,26.8772489843297,0.9978850070499765,0.5416666666666666,0.9627938112050444,0.7580772261623325
"frozenset({'23112', '99111'})",frozenset({'27211'}),0.004546333913716386,0.00261172373766686,0.0025149932288643837,0.553191489361702,211.81087470449168,1.0,0.002503119460662571,2.232249951634745,0.9998243424052383,0.5416666666666666,0.552021493261689,0.7580772261623325
frozenset({'99111'}),frozenset({'23312'}),0.009479589862642678,0.0030953762816792415,0.006190752563358483,0.653061224489796,210.97959183673473,1.0,0.006161409665737612,2.8734309742469253,1.00478515625,0.9696969696969696,0.6519839839681264,1.3265306122448979
